active_pokemon_types,active_pokemon_levitate,active_pokemon_weight,active_pokemon_hp,active_pokemon_attack,active_pokemon_defense,active_pokemon_special_attack,active_pokemon_special_defense,active_pokemon_speed,opponent_pokemon_types,opponent_pokemon_levitate,opponent_pokemon_weight,opponent_pokemon_hp,opponent_pokemon_attack,opponent_pokemon_defense,opponent_pokemon_special_attack,opponent_pokemon_special_defense,opponent_pokemon_speed,entering_pokemon_types,entering_pokemon_levitate,entering_pokemon_weight,entering_pokemon_hp,entering_pokemon_attack,entering_pokemon_defense,entering_pokemon_special_attack,entering_pokemon_special_defense,entering_pokemon_speed,active_attack,active_defense,active_special_attack,active_special_defense,active_speed,opponent_attack,opponent_defense,opponent_special_attack,opponent_special_defense,opponent_speed,move
flying;steel,0,75.0,98,87,105,53,85,67,dragon;ghost,0,50.0,88,120,75,100,75,142,dark,0,50.5,70,90,90,135,90,125,0,-2,0,-2,0,0,-1,0,-2,0,Switch
dragon;ghost,0,50.0,88,120,75,100,75,142,flying;steel,0,75.0,98,87,105,53,85,67,fighting,0,210.0,92,120,115,80,115,138,0,-1,0,-2,0,0,-2,0,-2,0,Switch
dragon;ghost,0,50.0,88,120,75,100,75,142,flying;steel,0,75.0,98,87,105,53,85,67,dragon;ghost,0,50.0,88,120,75,100,75,142,0,-2,0,-3,0,0,-2,0,-2,0,Switch
flying;steel,0,75.0,98,87,105,53,85,67,dragon;ghost,0,50.0,88,120,75,100,75,142,poison,0,9.5,65,90,120,85,70,60,0,-2,0,-2,0,0,-2,-2,-3,0,Switch
dragon;ghost,0,50.0,88,120,75,100,75,142,flying;steel,0,75.0,98,87,105,53,85,67,fairy,0,40.0,95,70,73,95,90,60,0,-2,-2,-3,0,0,-2,0,-2,0,Switch
poison,0,9.5,65,90,120,85,70,60,fairy,0,40.0,95,70,73,95,90,60,water,0,10.0,20,10,55,15,20,80,0,-2,-2,-2,0,0,-2,-2,-3,0,Overheat
fairy,0,40.0,95,70,73,95,90,60,poison,0,9.5,65,90,120,85,70,60,dragon;ghost,0,50.0,88,120,75,100,75,142,0,-2,-2,-3,0,0,-2,-2,-2,0,Switch
dragon;ghost,0,50.0,88,120,75,100,75,142,poison,0,9.5,65,90,120,85,70,60,water,0,10.0,20,10,55,15,20,80,0,-2,-2,-3,0,0,-2,-2,-2,0,Fire Blast
poison,0,9.5,65,90,120,85,70,60,dragon;ghost,0,50.0,88,120,75,100,75,142,water,0,10.0,20,10,55,15,20,80,0,-2,-2,-2,0,0,-2,-2,-3,0,Strange Steam
dragon;ghost,0,50.0,88,120,75,100,75,142,poison,0,9.5,65,90,120,85,70,60,water,0,10.0,20,10,55,15,20,80,0,-2,-2,-3,0,0,-2,-2,-2,0,Hex
poison,0,9.5,65,90,120,85,70,60,dragon;ghost,0,50.0,88,120,75,100,75,142,water,0,10.0,20,10,55,15,20,80,0,-2,-2,-2,0,0,-2,-2,-3,0,Strange Steam
poison,0,9.5,65,90,120,85,70,60,dragon;ghost,0,50.0,88,120,75,100,75,142,rock;psychic,0,162.5,90,120,80,68,108,124,0,-2,-2,-2,0,0,-2,-2,-3,0,Switch
dragon;ghost,0,50.0,88,120,75,100,75,142,poison,0,9.5,65,90,120,85,70,60,ground;flying,0,42.5,75,95,125,45,75,95,0,-2,-2,-3,0,0,-2,-2,-2,0,Switch
poison,0,9.5,65,90,120,85,70,60,dragon;ghost,0,50.0,88,120,75,100,75,142,flying;steel,0,75.0,98,87,105,53,85,67,0,-2,-2,-2,0,0,-2,-2,-3,0,Switch
dragon;ghost,0,50.0,88,120,75,100,75,142,poison,0,9.5,65,90,120,85,70,60,fairy,0,40.0,95,70,73,95,90,60,0,-2,-2,-3,0,0,-2,-2,-2,0,Switch
fairy,0,40.0,95,70,73,95,90,60,flying;steel,0,75.0,98,87,105,53,85,67,water,0,10.0,20,10,55,15,20,80,0,-2,-2,-3,0,0,-2,-2,-2,0,Thunder Wave
flying;steel,0,75.0,98,87,105,53,85,67,fairy,0,40.0,95,70,73,95,90,60,water,0,10.0,20,10,55,15,20,80,0,-2,-2,-2,0,0,-2,-2,-3,0,Defog
fairy,0,40.0,95,70,73,95,90,60,fairy,0,40.0,95,70,73,95,90,60,water,0,10.0,20,10,55,15,20,80,0,-2,-2,-3,0,0,-2,-2,-2,0,Wish
fairy,0,40.0,95,70,73,95,90,60,fairy,0,40.0,95,70,73,95,90,60,rock;psychic,0,162.5,90,120,80,68,108,124,0,-2,-2,-2,0,0,-2,-2,-3,0,Switch
fairy,0,40.0,95,70,73,95,90,60,fairy,0,40.0,95,70,73,95,90,60,ground;flying,0,42.5,75,95,125,45,75,95,0,-2,-2,-3,0,0,-2,-2,-2,0,Switch
fairy,0,40.0,95,70,73,95,90,60,fairy,0,40.0,95,70,73,95,90,60,flying;steel,0,75.0,98,87,105,53,85,67,0,-2,-2,-2,0,0,-2,-2,-3,0,Switch
fairy,0,40.0,95,70,73,95,90,60,fairy,0,40.0,95,70,73,95,90,60,fairy,0,40.0,95,70,73,95,90,60,0,-2,-2,-3,0,0,-2,-2,-2,0,Switch
flying;steel,0,75.0,98,87,105,53,85,67,fairy,0,40.0,95,70,73,95,90,60,water,0,10.0,20,10,55,15,20,80,0,-2,-2,-2,0,0,-2,-2,-3,0,Brave Bird
fairy,0,40.0,95,70,73,95,90,60,fairy,0,40.0,95,70,73,95,90,60,water,0,10.0,20,10,55,15,20,80,0,-2,-2,-3,0,0,-2,-2,-2,0,Wish
fairy,0,40.0,95,70,73,95,90,60,fairy,0,40.0,95,70,73,95,90,60,fighting;electric,0,380.7,154,140,108,50,68,50,0,-2,-2,-2,0,0,-2,-2,-3,0,Switch
fairy,0,40.0,95,70,73,95,90,60,fairy,0,40.0,95,70,73,95,90,60,dark;ice,0,34.0,70,120,65,45,85,125,0,-2,-2,-3,0,0,-2,-2,-2,0,Switch
steel;ghost,0,30.0,87,60,95,133,91,84,water;ice,0,220.0,130,85,80,85,95,60,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Thunderbolt
water;ice,0,220.0,130,85,80,85,95,60,steel;ghost,0,30.0,87,60,95,133,91,84,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Surf
steel;ghost,0,30.0,87,60,95,133,91,84,water;ice,0,220.0,130,85,80,85,95,60,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Thunderbolt
steel;ghost,0,30.0,87,60,95,133,91,84,water;ice,0,220.0,130,85,80,85,95,60,fire;poison,0,36.0,80,70,60,140,110,110,0,0,0,0,0,0,0,0,0,0,Switch
water;ice,0,220.0,130,85,80,85,95,60,steel;ghost,0,30.0,87,60,95,133,91,84,ice,0,505.0,95,117,184,44,46,28,0,0,0,0,0,0,0,1,0,0,Switch
fire;poison,0,36.0,80,70,60,140,110,110,ice,0,505.0,95,117,184,44,46,28,water,0,10.0,20,10,55,15,20,80,0,0,2,0,0,0,0,0,0,0,Fiery Dance
ice,0,505.0,95,117,184,44,46,28,fire;poison,0,36.0,80,70,60,140,110,110,dragon;ice,0,325.0,125,130,90,130,90,95,0,0,0,0,0,0,0,3,0,0,Switch
ice,0,505.0,95,117,184,44,46,28,fire;poison,0,36.0,80,70,60,140,110,110,ice,0,800.0,100,145,130,65,110,30,0,0,0,0,0,0,0,3,0,0,Switch
fire;poison,0,36.0,80,70,60,140,110,110,ice,0,800.0,100,145,130,65,110,30,water,0,10.0,20,10,55,15,20,80,0,0,3,0,0,0,0,0,0,0,Sludge Wave
ice,0,800.0,100,145,130,65,110,30,fire;poison,0,36.0,80,70,60,140,110,110,water,0,10.0,20,10,55,15,20,80,1,0,0,0,0,0,0,3,0,0,Icicle Crash
fire;poison,0,36.0,80,70,60,140,110,110,ice,0,800.0,100,145,130,65,110,30,fairy;fighting,0,35.0,74,130,90,120,60,116,0,0,3,0,0,1,0,0,0,0,Switch
fairy;fighting,0,35.0,74,130,90,120,60,116,ice,0,800.0,100,145,130,65,110,30,water,0,10.0,20,10,55,15,20,80,0,0,3,0,0,1,0,0,0,0,Moonblast
ice,0,800.0,100,145,130,65,110,30,fairy;fighting,0,35.0,74,130,90,120,60,116,fire,0,19.9,73,76,75,81,100,100,1,0,0,0,0,0,0,3,0,0,Switch
fairy;fighting,0,35.0,74,130,90,120,60,116,fire,0,19.9,73,76,75,81,100,100,water,0,10.0,20,10,55,15,20,80,0,0,3,0,0,1,0,0,0,0,Moonblast
fire,0,19.9,73,76,75,81,100,100,fairy;fighting,0,35.0,74,130,90,120,60,116,water,0,10.0,20,10,55,15,20,80,1,0,0,0,0,0,0,3,0,0,Moonblast
fairy;fighting,0,35.0,74,130,90,120,60,116,fire,0,19.9,73,76,75,81,100,100,flying;steel,0,75.0,98,87,105,53,85,67,0,0,3,0,0,1,0,0,0,0,Switch
fire,0,19.9,73,76,75,81,100,100,flying;steel,0,75.0,98,87,105,53,85,67,water,0,10.0,20,10,55,15,20,80,1,0,0,0,0,0,0,3,0,0,Blizzard
flying;steel,0,75.0,98,87,105,53,85,67,fire,0,19.9,73,76,75,81,100,100,water,0,10.0,20,10,55,15,20,80,0,0,3,0,0,1,0,0,0,0,Brave Bird
fire,0,19.9,73,76,75,81,100,100,flying;steel,0,75.0,98,87,105,53,85,67,ice,0,260.0,95,130,80,70,80,50,1,0,0,0,0,0,0,3,0,0,Switch
flying;steel,0,75.0,98,87,105,53,85,67,ice,0,260.0,95,130,80,70,80,50,water,0,10.0,20,10,55,15,20,80,0,0,3,0,0,1,0,0,0,0,Brave Bird
ice,0,260.0,95,130,80,70,80,50,flying;steel,0,75.0,98,87,105,53,85,67,water,0,10.0,20,10,55,15,20,80,1,0,0,0,0,0,0,3,0,0,Icicle Crash
ice,0,260.0,95,130,80,70,80,50,flying;steel,0,75.0,98,87,105,53,85,67,water,0,10.0,20,10,55,15,20,80,1,0,0,0,0,0,0,3,0,0,Icicle Crash
flying;steel,0,75.0,98,87,105,53,85,67,ice,0,260.0,95,130,80,70,80,50,water,0,10.0,20,10,55,15,20,80,0,0,3,0,0,1,0,0,0,0,Brave Bird
ice,0,260.0,95,130,80,70,80,50,flying;steel,0,75.0,98,87,105,53,85,67,fire,0,19.9,73,76,75,81,100,100,1,0,0,0,0,0,0,3,0,0,Switch
flying;steel,0,75.0,98,87,105,53,85,67,ice,0,260.0,95,130,80,70,80,50,ground;fighting,0,320.0,115,131,131,53,53,87,0,0,3,0,0,1,0,0,0,0,Switch
fire,0,19.9,73,76,75,81,100,100,ground;fighting,0,320.0,115,131,131,53,53,87,water,0,10.0,20,10,55,15,20,80,1,0,0,0,0,0,0,3,0,0,Blizzard
ground;fighting,0,320.0,115,131,131,53,53,87,fire,0,19.9,73,76,75,81,100,100,dark;ground,0,699.7,155,110,125,55,80,45,0,0,3,0,0,1,0,0,0,0,Switch
electric;fairy,0,2.2,67,58,57,81,67,101,fighting;electric,0,380.7,154,140,108,50,68,50,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,-1,0,-1,0,0,Tearful Look
fighting;electric,0,380.7,154,140,108,50,68,50,fighting;electric,0,380.7,154,140,108,50,68,50,water,0,10.0,20,10,55,15,20,80,1,0,-1,0,0,0,0,0,0,0,Swords Dance
electric;fairy,0,2.2,67,58,57,81,67,101,fighting;electric,0,380.7,154,140,108,50,68,50,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,1,0,-1,0,0,Super Fang
electric;fairy,0,2.2,67,58,57,81,67,101,fighting;electric,0,380.7,154,140,108,50,68,50,psychic;fighting,0,52.0,68,125,65,65,115,80,0,0,0,0,1,1,0,-1,0,0,Switch
psychic;fighting,0,52.0,68,125,65,65,115,80,fighting;electric,0,380.7,154,140,108,50,68,50,water,0,10.0,20,10,55,15,20,80,0,0,0,0,1,1,0,-1,0,0,Psycho Cut
fighting;electric,0,380.7,154,140,108,50,68,50,psychic;fighting,0,52.0,68,125,65,65,115,80,fire;ghost,0,326.5,104,75,100,110,75,66,1,0,-1,0,0,0,0,0,0,1,Switch
psychic;fighting,0,52.0,68,125,65,65,115,80,fighting;electric,0,380.7,154,140,108,50,68,50,ground;flying,0,42.5,75,95,125,45,75,95,0,0,0,0,1,1,0,-1,0,0,Switch
fire;ghost,0,326.5,104,75,100,110,75,66,ground;flying,0,42.5,75,95,125,45,75,95,water,0,10.0,20,10,55,15,20,80,1,0,1,0,0,0,0,0,0,1,Torch Song
ground;flying,0,42.5,75,95,125,45,75,95,fire;ghost,0,326.5,104,75,100,110,75,66,water,0,10.0,20,10,55,15,20,80,0,0,0,0,1,1,0,1,0,0,Fling
ground;flying,0,42.5,75,95,125,45,75,95,fire;ghost,0,326.5,104,75,100,110,75,66,psychic;fighting,0,52.0,68,125,65,65,115,80,0,0,0,0,1,1,0,1,0,0,Switch
psychic;fighting,0,52.0,68,125,65,65,115,80,fire;ghost,0,326.5,104,75,100,110,75,66,water,0,10.0,20,10,55,15,20,80,0,0,0,0,1,1,0,1,0,0,Aqua Cutter
fire;ghost,0,326.5,104,75,100,110,75,66,psychic;fighting,0,52.0,68,125,65,65,115,80,water,0,10.0,20,10,55,15,20,80,1,0,1,0,0,0,0,0,0,1,Scorching Sands
psychic;fighting,0,52.0,68,125,65,65,115,80,fire;ghost,0,326.5,104,75,100,110,75,66,water,0,10.0,20,10,55,15,20,80,0,0,0,0,1,1,0,1,0,0,Aqua Cutter
fire;ghost,0,326.5,104,75,100,110,75,66,psychic;fighting,0,52.0,68,125,65,65,115,80,water;psychic,0,78.5,95,75,110,100,80,30,1,0,1,0,0,0,0,0,0,1,Switch
psychic;fighting,0,52.0,68,125,65,65,115,80,fire;ghost,0,326.5,104,75,100,110,75,66,fire;ghost,0,326.5,104,75,100,110,75,66,0,0,0,0,1,1,0,1,0,0,Switch
water;psychic,0,78.5,95,75,110,100,80,30,water;psychic,0,78.5,95,75,110,100,80,30,water,0,10.0,20,10,55,15,20,80,1,0,3,0,0,0,0,0,0,1,Nasty Plot
fire;ghost,0,326.5,104,75,100,110,75,66,water;psychic,0,78.5,95,75,110,100,80,30,water,0,10.0,20,10,55,15,20,80,0,0,1,0,1,1,0,2,0,0,Snarl
fire;ghost,0,326.5,104,75,100,110,75,66,water;psychic,0,78.5,95,75,110,100,80,30,water,0,10.0,20,10,55,15,20,80,0,0,1,0,1,1,0,2,0,0,Shadow Ball
water;psychic,0,78.5,95,75,110,100,80,30,fire;ghost,0,326.5,104,75,100,110,75,66,dragon;dark,0,380.0,105,139,71,55,101,119,1,0,2,0,0,0,0,1,0,1,Switch
dragon;dark,0,380.0,105,139,71,55,101,119,fire;ghost,0,326.5,104,75,100,110,75,66,water,0,10.0,20,10,55,15,20,80,1,0,2,0,0,0,0,1,0,1,Earthquake
fire;ghost,0,326.5,104,75,100,110,75,66,dragon;dark,0,380.0,105,139,71,55,101,119,water;ice,0,220.0,130,85,80,85,95,60,0,0,1,0,1,1,0,2,0,0,Switch
dragon;dark,0,380.0,105,139,71,55,101,119,dragon;dark,0,380.0,105,139,71,55,101,119,water,0,10.0,20,10,55,15,20,80,2,0,2,0,1,0,0,1,0,1,Dragon Dance
dragon;dark,0,380.0,105,139,71,55,101,119,water;ice,0,220.0,130,85,80,85,95,60,water,0,10.0,20,10,55,15,20,80,2,0,2,0,1,0,0,1,0,1,Knock Off
water;ice,0,220.0,130,85,80,85,95,60,dragon;dark,0,380.0,105,139,71,55,101,119,grass;ground,0,310.0,95,109,105,75,85,56,0,0,1,0,1,2,0,2,0,1,Switch
dragon;dark,0,380.0,105,139,71,55,101,119,grass;ground,0,310.0,95,109,105,75,85,56,water,0,10.0,20,10,55,15,20,80,2,0,2,0,1,0,0,1,0,1,Acrobatics
grass;ground,0,310.0,95,109,105,75,85,56,dragon;dark,0,380.0,105,139,71,55,101,119,psychic;fighting,0,52.0,68,125,65,65,115,80,0,0,1,0,1,2,0,2,0,1,Switch
fire,0,80.4,70,85,140,85,70,20,dragon;ground,0,95.0,108,130,95,80,85,102,ground;fighting,0,320.0,115,131,131,53,53,87,0,0,0,0,0,0,0,0,0,0,Switch
dragon;ground,0,95.0,108,130,95,80,85,102,ground;fighting,0,320.0,115,131,131,53,53,87,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Dragon Claw
dragon;ground,0,95.0,108,130,95,80,85,102,ground;fighting,0,320.0,115,131,131,53,53,87,steel;flying,0,50.5,65,80,140,40,70,70,0,0,0,0,0,0,0,0,0,0,Switch
ground;fighting,0,320.0,115,131,131,53,53,87,steel;flying,0,50.5,65,80,140,40,70,70,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Knock Off
ground;fighting,0,320.0,115,131,131,53,53,87,steel;flying,0,50.5,65,80,140,40,70,70,fire;ghost,0,326.5,104,75,100,110,75,66,0,0,0,0,0,0,0,0,0,0,Switch
steel;flying,0,50.5,65,80,140,40,70,70,ground;fighting,0,320.0,115,131,131,53,53,87,dragon;ground,0,95.0,108,130,95,80,85,102,0,0,0,0,0,0,0,0,0,0,Switch
ground;fighting,0,320.0,115,131,131,53,53,87,steel;flying,0,50.5,65,80,140,40,70,70,ground;fighting,0,320.0,115,131,131,53,53,87,0,0,1,0,0,0,0,0,0,0,Switch
steel;flying,0,50.5,65,80,140,40,70,70,ground;fighting,0,320.0,115,131,131,53,53,87,grass;poison,0,100.0,80,82,83,100,100,80,0,0,0,0,0,0,0,1,0,0,Switch
ground;fighting,0,320.0,115,131,131,53,53,87,grass;poison,0,100.0,80,82,83,100,100,80,water,0,10.0,20,10,55,15,20,80,0,0,1,0,1,0,0,0,0,0,Rapid Spin
ground;fighting,0,320.0,115,131,131,53,53,87,grass;poison,0,100.0,80,82,83,100,100,80,water;psychic,0,79.5,95,75,80,100,110,30,0,0,1,0,1,0,0,0,0,0,Switch
grass;poison,0,100.0,80,82,83,100,100,80,water;psychic,0,79.5,95,75,80,100,110,30,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,1,0,1,Earth Power
grass;poison,0,100.0,80,82,83,100,100,80,water;psychic,0,79.5,95,75,80,100,110,30,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,1,0,1,Knock Off
grass;poison,0,100.0,80,82,83,100,100,80,water;psychic,0,79.5,95,75,80,100,110,30,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,1,0,1,Earth Power
water;psychic,0,79.5,95,75,80,100,110,30,grass;poison,0,100.0,80,82,83,100,100,80,fire,0,80.4,70,85,140,85,70,20,0,0,1,0,1,0,0,0,0,0,Switch
grass;poison,0,100.0,80,82,83,100,100,80,water;psychic,0,79.5,95,75,80,100,110,30,normal;flying,0,24.9,85,120,70,50,60,100,0,0,0,0,0,0,0,1,0,1,Switch
fire,0,80.4,70,85,140,85,70,20,normal;flying,0,24.9,85,120,70,50,60,100,water,0,10.0,20,10,55,15,20,80,0,0,1,0,1,0,0,0,0,0,Lava Plume
fire,0,80.4,70,85,140,85,70,20,normal;flying,0,24.9,85,120,70,50,60,100,poison;ground,0,223.0,130,75,60,45,100,20,0,0,1,0,1,0,0,0,0,0,Switch
dark,0,81.1,60,105,60,120,60,105,poison;ground,0,223.0,130,75,60,45,100,20,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,1,0,1,Dark Pulse
dark,0,81.1,60,105,60,120,60,105,poison;ground,0,223.0,130,75,60,45,100,20,normal;flying,0,24.9,85,120,70,50,60,100,0,0,0,0,0,-1,0,1,0,1,Switch
dark,0,81.1,60,105,60,120,60,105,poison;ground,0,223.0,130,75,60,45,100,20,dragon;ground,0,95.0,108,130,95,80,85,102,0,0,0,0,0,-1,0,1,0,1,Switch
poison;ground,0,223.0,130,75,60,45,100,20,dark,0,81.1,60,105,60,120,60,105,ground;fighting,0,320.0,115,131,131,53,53,87,-1,0,1,0,1,0,0,0,0,0,Switch
dark,0,81.1,60,105,60,120,60,105,poison;ground,0,223.0,130,75,60,45,100,20,steel;flying,0,50.5,65,80,140,40,70,70,0,0,0,0,0,-1,0,1,0,1,Switch
poison;ground,0,223.0,130,75,60,45,100,20,dark,0,81.1,60,105,60,120,60,105,fire;ghost,0,326.5,104,75,100,110,75,66,-1,0,1,0,1,0,0,0,0,0,Switch
dark,0,81.1,60,105,60,120,60,105,poison;ground,0,223.0,130,75,60,45,100,20,water;fairy,0,28.5,100,50,80,60,80,50,0,0,0,0,0,-1,0,1,0,1,Switch
water;fairy,0,28.5,100,50,80,60,80,50,fire;ghost,0,326.5,104,75,100,110,75,66,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,-1,0,2,0,1,Liquidation
water;fairy,0,28.5,100,50,80,60,80,50,fire;ghost,0,326.5,104,75,100,110,75,66,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,-1,-1,3,0,1,Liquidation
water;fairy,0,28.5,100,50,80,60,80,50,fire;ghost,0,326.5,104,75,100,110,75,66,grass;poison,0,100.0,80,82,83,100,100,80,0,0,0,0,0,-1,-1,3,0,1,Switch
fire;ghost,0,326.5,104,75,100,110,75,66,water;fairy,0,28.5,100,50,80,60,80,50,fire,0,80.4,70,85,140,85,70,20,-1,-1,3,0,1,0,0,0,0,0,Switch
grass;poison,0,100.0,80,82,83,100,100,80,fire,0,80.4,70,85,140,85,70,20,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,-1,-1,3,0,1,Sludge Bomb
fire,0,80.4,70,85,140,85,70,20,grass;poison,0,100.0,80,82,83,100,100,80,poison;ground,0,223.0,130,75,60,45,100,20,-1,-1,3,0,1,0,0,0,0,0,Switch
grass;poison,0,100.0,80,82,83,100,100,80,poison;ground,0,223.0,130,75,60,45,100,20,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,-1,-1,3,0,1,Earth Power
poison;ground,0,223.0,130,75,60,45,100,20,grass;poison,0,100.0,80,82,83,100,100,80,grass,0,16.3,70,60,75,110,75,90,-1,-1,3,0,1,0,0,0,0,0,Switch
grass,0,16.3,70,60,75,110,75,90,grass;poison,0,100.0,80,82,83,100,100,80,water,0,10.0,20,10,55,15,20,80,-1,-1,3,0,1,0,0,0,0,0,Ice Spinner
grass;poison,0,100.0,80,82,83,100,100,80,grass,0,16.3,70,60,75,110,75,90,steel;flying,0,50.5,65,80,140,40,70,70,0,0,0,0,0,-1,-1,3,0,1,Switch
grass;poison,0,100.0,80,82,83,100,100,80,grass,0,16.3,70,60,75,110,75,90,dragon;ground,0,95.0,108,130,95,80,85,102,0,0,0,0,0,-1,-2,3,-1,1,Switch
dragon;ghost,0,50.0,88,120,75,100,75,142,psychic;fairy,0,5.1,57,90,95,136,103,29,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Hex
psychic;fairy,0,5.1,57,90,95,136,103,29,psychic;fairy,0,5.1,57,90,95,136,103,29,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Trick Room
psychic;fairy,0,5.1,57,90,95,136,103,29,psychic;fairy,0,5.1,57,90,95,136,103,29,water;psychic,0,79.5,95,75,80,100,110,30,0,0,0,0,0,0,0,0,0,0,Switch
psychic;fairy,0,5.1,57,90,95,136,103,29,psychic;fairy,0,5.1,57,90,95,136,103,29,psychic;ghost,0,9.0,80,110,60,150,130,70,0,0,0,0,-1,0,0,0,0,0,Switch
water;psychic,0,79.5,95,75,80,100,110,30,psychic;ghost,0,9.0,80,110,60,150,130,70,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,-1,Sludge Bomb
water;psychic,0,79.5,95,75,80,100,110,30,psychic;ghost,0,9.0,80,110,60,150,130,70,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,-1,Sludge Bomb
psychic;ghost,0,9.0,80,110,60,150,130,70,water;psychic,0,79.5,95,75,80,100,110,30,water,0,10.0,20,10,55,15,20,80,0,0,0,0,-1,0,0,0,0,0,Dark Pulse
water;psychic,0,79.5,95,75,80,100,110,30,psychic;ghost,0,9.0,80,110,60,150,130,70,dark;ground,0,699.7,155,110,125,55,80,45,0,0,0,0,0,0,0,0,0,-1,Switch
psychic;ghost,0,9.0,80,110,60,150,130,70,water;psychic,0,79.5,95,75,80,100,110,30,psychic,0,85.6,120,70,110,75,120,85,0,0,0,0,-1,0,0,0,0,0,Switch
psychic,0,85.6,120,70,110,75,120,85,psychic,0,85.6,120,70,110,75,120,85,water,0,10.0,20,10,55,15,20,80,0,0,0,0,-1,0,0,0,0,0,Trick Room
psychic,0,85.6,120,70,110,75,120,85,psychic,0,85.6,120,70,110,75,120,85,ground;normal,0,290.0,130,140,105,45,80,50,0,0,0,0,-1,0,0,0,0,0,Switch
ground;normal,0,290.0,130,140,105,45,80,50,dark;ground,0,699.7,155,110,125,55,80,45,water,0,10.0,20,10,55,15,20,80,0,0,0,0,-1,0,0,0,0,0,Facade
dark;ground,0,699.7,155,110,125,55,80,45,ground;normal,0,290.0,130,140,105,45,80,50,fairy,0,40.0,95,70,73,95,90,60,0,0,0,0,0,0,0,0,0,-1,Switch
ground;normal,0,290.0,130,140,105,45,80,50,fairy,0,40.0,95,70,73,95,90,60,water,0,10.0,20,10,55,15,20,80,0,-1,0,-1,-1,0,0,0,0,0,Headlong Rush
fairy,0,40.0,95,70,73,95,90,60,fairy,0,40.0,95,70,73,95,90,60,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,-1,0,-1,-1,Protect
ground;normal,0,290.0,130,140,105,45,80,50,fairy,0,40.0,95,70,73,95,90,60,water,0,10.0,20,10,55,15,20,80,0,-1,0,-1,-1,0,0,0,0,0,Fire Punch
fairy,0,40.0,95,70,73,95,90,60,fairy,0,40.0,95,70,73,95,90,60,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,-1,0,-1,-1,Wish
fairy,0,40.0,95,70,73,95,90,60,fairy,0,40.0,95,70,73,95,90,60,dark;ground,0,699.7,155,110,125,55,80,45,0,0,0,0,0,0,-1,0,-1,-1,Switch
fairy,0,40.0,95,70,73,95,90,60,fairy,0,40.0,95,70,73,95,90,60,psychic,0,85.6,120,70,110,75,120,85,0,-1,0,-1,-1,0,0,0,0,0,Switch
psychic,0,85.6,120,70,110,75,120,85,psychic,0,85.6,120,70,110,75,120,85,water,0,10.0,20,10,55,15,20,80,0,-1,0,-1,-1,0,0,0,0,0,Trick Room
psychic,0,85.6,120,70,110,75,120,85,psychic,0,85.6,120,70,110,75,120,85,ice,0,800.0,100,145,130,65,110,30,0,-1,0,-1,-1,0,0,0,0,0,Switch
psychic,0,85.6,120,70,110,75,120,85,psychic,0,85.6,120,70,110,75,120,85,flying;steel,0,75.0,98,87,105,53,85,67,0,0,0,0,0,0,-1,0,-1,-1,Switch
ice,0,800.0,100,145,130,65,110,30,ice,0,800.0,100,145,130,65,110,30,water,0,10.0,20,10,55,15,20,80,2,-1,0,-1,-1,0,0,0,0,0,Swords Dance
flying;steel,0,75.0,98,87,105,53,85,67,flying;steel,0,75.0,98,87,105,53,85,67,water,0,10.0,20,10,55,15,20,80,0,4,0,0,0,2,-1,0,-1,-1,Iron Defense
flying;steel,0,75.0,98,87,105,53,85,67,flying;steel,0,75.0,98,87,105,53,85,67,water;psychic,0,79.5,95,75,80,100,110,30,2,-1,0,-1,-1,0,4,0,0,0,Switch
flying;steel,0,75.0,98,87,105,53,85,67,water;psychic,0,79.5,95,75,80,100,110,30,dark;ice,0,34.0,70,120,65,45,85,125,0,4,0,0,0,2,-1,0,-1,-1,U-turn
water;psychic,0,79.5,95,75,80,100,110,30,water;psychic,0,79.5,95,75,80,100,110,30,water,0,10.0,20,10,55,15,20,80,2,-1,0,-1,-1,0,4,0,0,0,Trick Room
